rowid,kepid,kepoi_name,fold,actual,lightgbm_balanced_candidate,lightgbm_balanced_confirmed,lightgbm_balanced_false_positive,catboost_balanced_candidate,catboost_balanced_confirmed,catboost_balanced_false_positive,blended_candidate,blended_confirmed,blended_false_positive,predicted,correct
5062,9995771,K03470.01,2,CANDIDATE,0.8923900587812245,0.09663668403968864,0.010973257179086898,0.7500915511491796,0.18882293728528488,0.061085511565535565,0.8406451469150262,0.1301589579471782,0.029195895137795504,CANDIDATE,True
5063,7287391,K03546.01,1,FALSE POSITIVE,0.0029867688404301204,0.0025081254866782038,0.9945051056728916,0.04007005842590339,0.02344366029623026,0.9364862812778664,0.016471601416965857,0.010121047235606227,0.973407351347428,FALSE POSITIVE,True
5064,6756202,K03547.01,2,FALSE POSITIVE,0.0003503067939965499,0.00011834950048941187,0.999531343705514,0.054380490487425215,0.007474944970617044,0.9381445645419577,0.019997646318879705,0.0027934751259903697,0.97720887855513,FALSE POSITIVE,True
5065,10215869,K03548.01,1,FALSE POSITIVE,7.784730530723232e-05,9.278777814787344e-05,0.999829364916545,0.014972495041928149,0.008026493961109818,0.977001010996962,0.005494082845896657,0.0029777718446794897,0.9915281453094239,FALSE POSITIVE,True
5066,5456319,K07728.01,4,FALSE POSITIVE,0.0001547735215557219,2.2205132748365636e-05,0.999823021345696,0.006121913806835689,0.0006895197011894121,0.993188566491975,0.002324642716202983,0.00026486497581783703,0.9974104923079792,FALSE POSITIVE,True
5067,2307206,K03549.01,4,FALSE POSITIVE,0.00023882823736503015,2.4800332743123914e-05,0.9997363714298919,0.01913551397049686,0.002146227401146801,0.9787182586283564,0.007110350322140241,0.0007962283576171882,0.9920934213202426,FALSE POSITIVE,True
5068,7025540,K03550.01,2,FALSE POSITIVE,0.00013765937041544147,0.00011613641608186695,0.9997462042135027,0.01778104341893397,0.007438281810354086,0.974780674770712,0.006553435388058545,0.002778734741271765,0.9906678298706697,FALSE POSITIVE,True
5069,7620844,K03551.01,5,FALSE POSITIVE,0.001106341951548047,6.883013535922683e-05,0.9988248279130927,0.037940228216427556,0.00601313453809847,0.956046637245474,0.014500482411504236,0.002230395372718952,0.9832691222157768,FALSE POSITIVE,True
5070,6677267,K03622.01,4,FALSE POSITIVE,0.00013966594836778347,5.6671597975894854e-05,0.9998036624536564,0.00992854763100018,0.001051788633192076,0.9890196637358077,0.0036992592875068372,0.0004185323380545062,0.9958822083744386,FALSE POSITIVE,True
5071,7732791,K03623.01,3,FALSE POSITIVE,0.00024105333244869818,8.384955468088555e-05,0.9996750971128704,0.04662301760258686,0.010162195242929493,0.9432147871544837,0.01710722215795349,0.003748702532225834,0.9791440753098207,FALSE POSITIVE,True
5072,5736801,K07739.01,5,FALSE POSITIVE,0.0017547764756286111,0.00011569540573576506,0.9981295281186356,0.11981855643706048,0.0023694301682688356,0.8778120133946707,0.04468706009796748,0.0009352353193841544,0.9543777045826484,FALSE POSITIVE,True
5073,8177798,K03624.01,3,FALSE POSITIVE,0.0007331642665379039,0.00024811620514092404,0.9990187195283212,0.012171769682672867,0.0024276505976621567,0.985400579719665,0.0048926571451324355,0.0010406741660577358,0.9940666686888098,FALSE POSITIVE,True
5074,10489521,K03625.01,2,FALSE POSITIVE,8.299186633416537e-05,8.532968147175142e-05,0.9998316784521941,0.009465392480555598,0.0024508533563056957,0.9880837541631388,0.0034947739078692325,0.0009455201086840949,0.9955597059834467,FALSE POSITIVE,True
5075,12643582,K03626.01,3,FALSE POSITIVE,0.0011785325125528653,9.247922456436773e-05,0.9987289882628828,0.10238752036599803,0.010486048509448169,0.8871264311245538,0.03798180082289657,0.0038719589645221145,0.9581462402125813,FALSE POSITIVE,True
5076,9328641,K03400.01,2,FALSE POSITIVE,0.023862447000228784,0.969813537784879,0.0063240152148922426,0.0524746949770889,0.925119630638165,0.022405674384746024,0.034266900809996094,0.9535612079133466,0.012171891276657253,CONFIRMED,False
5077,9966219,K03401.01,1,CANDIDATE,0.564016784962281,0.4345759317872437,0.0014072832504753402,0.5961057714437783,0.38424462313462365,0.01964960542159811,0.5756855073191891,0.4162736377317454,0.00804085494906544,CANDIDATE,True
5078,5991070,K07756.01,5,FALSE POSITIVE,0.001761254600020522,2.379671064135646e-05,0.9982149486893381,0.017527578098246295,0.0009915393190709247,0.9814808825826828,0.007494463144829895,0.0003757031137066541,0.9921298337414635,FALSE POSITIVE,True
5079,5531953,K01681.02,5,CONFIRMED,0.11670636864728047,0.43336429279989686,0.4499293385528227,0.2412803869892093,0.14948834074976608,0.6092312722610246,0.16200601168070916,0.3301366738725766,0.5078573144467143,FALSE POSITIVE,False
5080,3757778,K03402.01,5,FALSE POSITIVE,0.0003505166387812158,0.0005498887334051296,0.9990995946278136,0.0353653797209951,0.02132912731342467,0.9433054929655803,0.01308319412322263,0.008105975489775874,0.9788108303870015,FALSE POSITIVE,True
5081,11754430,K03403.01,4,CONFIRMED,0.007087776566691243,0.9921553831071849,0.0007568403261239961,0.05789046427717776,0.9330535403983076,0.00905599532451468,0.02556148118868634,0.9706638039403204,0.003774714870993336,CONFIRMED,True
5082,9995771,K03470.02,2,CONFIRMED,0.004488989663284045,0.9954011955507911,0.00010981478592491772,0.046780899626157287,0.950220723160652,0.0029983772131907736,0.01986786601341977,0.9789719328634677,0.001160201123112502,CONFIRMED,True
5083,11875511,K03471.01,5,FALSE POSITIVE,0.0253020465284243,0.0017251730000703753,0.9729727804715054,0.06689765379875645,0.01239873028911389,0.9207036159121297,0.04042772189945418,0.005606466559722563,0.9539658115408233,FALSE POSITIVE,True
5084,6231721,K07773.01,4,CANDIDATE,0.8980962359860575,0.0006744068597540826,0.1012293571541885,0.9123982578434974,0.013991657440139582,0.07361008471636307,0.9032969712069447,0.005517043434439719,0.0911859853586156,CANDIDATE,True
5085,9536108,K03472.01,4,CANDIDATE,0.9646416400929374,0.0002994083067112171,0.03505895160035129,0.8764976819790464,0.015097796201362758,0.10840452181959079,0.9325892916878863,0.005680640268402688,0.061730068043711124,CANDIDATE,True
5086,8905246,K03473.01,1,CANDIDATE,0.6777979295024001,0.2119775268792656,0.11022454361833435,0.6091016746933512,0.26949198863630636,0.12140633667034235,0.6528174732082005,0.23289187660909863,0.11429065018270089,CANDIDATE,True
5087,5213230,K03474.01,5,CONFIRMED,0.45821511808256976,0.5384403655515438,0.0033445163658864558,0.4159524483483168,0.5579791920858712,0.026068359565812042,0.4428468745428414,0.5455453933822083,0.011607732074950305,CONFIRMED,True
5088,3326377,K01830.02,4,CONFIRMED,0.001476476176943175,0.9982465743148745,0.0002769495081823221,0.03560736434545303,0.9591780568714887,0.005214578783058329,0.013887708238219486,0.9840398406990978,0.0020724510626826884,CONFIRMED,True
5089,6233466,K03552.01,2,FALSE POSITIVE,0.0005622895276804111,3.7220741499194286e-05,0.9994004897308204,0.04900523951510508,0.0029246284307521847,0.9480701320541428,0.018177907704925746,0.0010871871739548272,0.9807349051211194,FALSE POSITIVE,True
5090,5460434,K07729.01,3,CANDIDATE,0.979658221162483,0.0009551111082633176,0.019386667729253727,0.9159078154940499,0.016341003421726365,0.06775118108422372,0.9564762554648709,0.0065499810404316995,0.036973763494697366,CANDIDATE,True
5091,11249624,K03553.01,1,FALSE POSITIVE,0.0007477111423254584,9.169805903427958e-05,0.9991605907986403,0.08588108235252259,0.013331487079578335,0.9007874305678991,0.03170530067330624,0.004906166793777573,0.9633885325329162,FALSE POSITIVE,True
5092,6426592,K03554.01,3,FALSE POSITIVE,0.0005072044657200238,0.00010526366711900416,0.999387531867161,0.12672211568453526,0.009684344738816755,0.863593539576648,0.046403535818016484,0.0035885658750090957,0.9500078983069744,FALSE POSITIVE,True
5093,8491745,K03555.01,4,FALSE POSITIVE,0.00015336867959560814,9.009518330200655e-05,0.9997565361371025,0.016227937787130078,0.0077695008185759565,0.976002561394294,0.005998666536880869,0.0028826063234016247,0.9911187271397175,FALSE POSITIVE,True
5094,3970117,K03556.01,4,FALSE POSITIVE,0.00015613777966408363,4.104082260855895e-05,0.9998028213977272,0.024365596061377365,0.004718838873966137,0.9709155650646565,0.008959577154832551,0.0017420582958294966,0.989298364549338,FALSE POSITIVE,True
5095,11147814,K03334.01,1,FALSE POSITIVE,0.003591976495715912,0.0004069846593973415,0.9960010388448868,0.09198957104309946,0.015834495175965257,0.8921759337809353,0.03573655633112812,0.006016988483603858,0.9582464551852681,FALSE POSITIVE,True
5096,10922659,K03335.01,1,CONFIRMED,0.18578758220173366,0.8123885939489504,0.0018238238493159826,0.3591295919566794,0.6161508092259471,0.02471959881737351,0.24882104029444116,0.7410293995042219,0.010149560201336902,CONFIRMED,True
5097,8892720,K03336.01,4,FALSE POSITIVE,0.0024111411639639417,0.00010284705607245339,0.9974860117799637,0.09491057197433773,0.012698496660584441,0.8923909313650779,0.036047297822281686,0.0046830832758949946,0.9592696189018233,FALSE POSITIVE,True
5098,6021275,K00284.04,5,CONFIRMED,0.13959001460154372,0.856284422831893,0.004125562566563371,0.5363172238355042,0.43389151770075984,0.029791258463735974,0.2838544543229839,0.7026870027842083,0.013458542892807955,CONFIRMED,True
5099,7869917,K01525.02,1,CONFIRMED,0.6029773333392211,0.3706182973598199,0.02640436930095908,0.48997072998485913,0.4630992525542734,0.04693001746086744,0.561884023028544,0.40424773561234845,0.03386824135910758,CANDIDATE,False
5100,11754430,K03403.02,4,CONFIRMED,0.0018056310150961737,0.9981312850549539,6.308392995005123e-05,0.066805967241272,0.926632683151851,0.006561349606877019,0.025442116915523748,0.9721317934538255,0.0024260896306507675,CONFIRMED,True
5101,6032920,K07757.01,4,FALSE POSITIVE,0.5829044863143464,0.0005369089842295712,0.416558604701424,0.6610433535131284,0.007520399395353257,0.3314362470915185,0.6113186198411763,0.0030763600428200025,0.3856050201160038,CANDIDATE,False
5102,8409295,K03404.01,2,CONFIRMED,0.504502151888061,0.4781216640083143,0.017376184103624702,0.5479922088574647,0.4186374188454083,0.03337037229712719,0.5203167180587532,0.4564910294036212,0.023192252537625607,CANDIDATE,False
5103,7131760,K03407.01,5,CONFIRMED,0.7837035896864498,0.18746100339804714,0.028835406915502983,0.48099528825696164,0.43717967883051617,0.08182503291252224,0.6736278437120905,0.27826779446439953,0.048104361823509995,CANDIDATE,False
5104,11922778,K03408.01,5,CANDIDATE,0.7457237991731689,0.20414765221385778,0.050128548612973375,0.539912719132249,0.3544640077697755,0.10562327309797549,0.6708834064310163,0.25880814514328243,0.07030844842570143,CANDIDATE,True
5105,9468382,K03409.01,5,FALSE POSITIVE,0.00045288733985833545,1.2366842317021355e-05,0.9995347458178246,0.010935077254358265,0.0014263300918085505,0.9876385926538331,0.004264592763312856,0.0005265352966775775,0.9952088719400096,FALSE POSITIVE,True
5106,6145201,K03475.01,1,FALSE POSITIVE,0.004946777891943319,8.774348962621628e-05,0.9949654786184304,0.03652112151092396,0.004996388033621605,0.9584824904554545,0.016428357389754462,0.0018727051419881759,0.9816989374682573,FALSE POSITIVE,True
5107,5986209,K03476.01,3,FALSE POSITIVE,0.0001624120416931788,8.605816334078261e-05,0.9997515297949661,0.019254660447378308,0.004007688595246365,0.9767376509573753,0.0071050478255786816,0.0015121055931246311,0.9913828465812967,FALSE POSITIVE,True
5108,9226339,K03477.01,2,FALSE POSITIVE,0.04773218568161017,0.015435409308585408,0.9368324050098045,0.1173533441238147,0.021122743577373603,0.8615239122988118,0.07304897056968454,0.017503530860872023,0.9094474985694434,FALSE POSITIVE,True
5109,6525209,K03479.01,2,FALSE POSITIVE,0.0007657381809581679,0.0012829806110749664,0.9979512812079668,0.03704126021512877,0.025883027604754673,0.9370757121801165,0.013956837102474752,0.010228452245140317,0.9758147106523849,FALSE POSITIVE,True
5110,2975770,K01788.02,3,CANDIDATE,0.009313859640329004,0.9735717553301987,0.017114385029472205,0.21537400699710849,0.711406592043341,0.0732194009595505,0.08424482231552156,0.8782389686804323,0.03751620900404613,CONFIRMED,False
5111,5534965,K03557.01,1,FALSE POSITIVE,0.0011467686772277663,0.000136354846986231,0.998716876475786,0.05316871674337307,0.016253988725004217,0.9305772945316227,0.020063840701280606,0.005997312620810953,0.9739388466779084,FALSE POSITIVE,True
5112,5512513,K07730.01,3,FALSE POSITIVE,0.04474286327796985,0.00033601590562944644,0.9549211208164007,0.22563416523528868,0.022136687434135723,0.7522291473305756,0.11052151853517671,0.008263532825086276,0.881214948639737,FALSE POSITIVE,True
5113,9965206,K03558.01,5,FALSE POSITIVE,0.00038614013349525347,2.6670930131270494e-05,0.9995871889363734,0.02254718056439067,0.0062442338243467324,0.9712085856112627,0.008444700290184497,0.0022876028916641662,0.9892676968181513,FALSE POSITIVE,True
5114,4247023,K03559.01,2,FALSE POSITIVE,0.012050413674289013,0.00016822215440450444,0.9877813641713066,0.11567973113962193,0.008328316863031475,0.8759919519973467,0.049733801843500985,0.003135529321177948,0.947130668835321,FALSE POSITIVE,True
5115,4848423,K03560.01,4,FALSE POSITIVE,0.00013803411253335965,0.0003156657168422533,0.9995463001706244,0.00930143054982982,0.005339734992783249,0.985358834457387,0.003470178271550255,0.002142599999002616,0.9943872217294472,FALSE POSITIVE,True
5116,11403216,K03561.01,3,FALSE POSITIVE,0.0002798322177547088,0.0006826201254441418,0.9990375476568012,0.037800984495244536,0.006277062736376079,0.9559219527683794,0.013923887591387376,0.0027169628930557555,0.9833591495155569,FALSE POSITIVE,True
5117,11853878,K01833.02,2,CONFIRMED,0.006469149767578418,0.9930862868843041,0.0004445633481175658,0.0662390674308911,0.9251185714814828,0.008642361087626073,0.028203665281510304,0.9683707540105508,0.003425580707938841,CONFIRMED,True
5118,5774375,K07740.01,2,FALSE POSITIVE,9.241012950484603e-05,5.589007543147782e-05,0.9998516997950637,0.005884090528806372,0.0015310656533767267,0.9925848438178169,0.0021984757292508555,0.0005923175583206593,0.9972092067124285,FALSE POSITIVE,True
5119,7692093,K03337.01,3,CANDIDATE,0.9519335089310322,0.043777299704210765,0.004289191364757005,0.5715476849654479,0.40906219308178404,0.019390121952768097,0.8136113911253652,0.17660817002332835,0.009780438851306495,CANDIDATE,True
5120,8263752,K03338.01,3,FALSE POSITIVE,0.00014707306627217216,0.00018229240399854764,0.9996706345297293,0.01305021052757353,0.0020270843927697488,0.9849227050796567,0.0048391230521999395,0.0008531258544608027,0.9943077510933392,FALSE POSITIVE,True
5121,8263752,K03338.02,3,FALSE POSITIVE,6.034943595490767e-05,0.00013877761819054428,0.9998008729458545,0.019839125516855956,0.005647883746027419,0.9745129907371167,0.007252631647191653,0.002142088937403954,0.9906052794154044,FALSE POSITIVE,True
5122,7772914,K03339.01,3,CANDIDATE,0.08743050063044495,0.8997325119761592,0.012836987393395841,0.22607397405439242,0.7205655124073598,0.05336051353824782,0.13784630914824406,0.834580875769323,0.027572815082432926,CONFIRMED,False
5123,3529290,K03340.01,2,CANDIDATE,0.974909501666096,0.014941125606218086,0.010149372727685957,0.8724380280954687,0.04238445331735149,0.08517751858717977,0.9376471476404132,0.02492051750117569,0.037432334858410986,CANDIDATE,True
5124,3529290,K03340.02,2,CANDIDATE,0.019903665625037478,0.9793912479023936,0.000705086472569005,0.2558360740401064,0.7246725391227922,0.019491386837101544,0.10569726868506253,0.8867662628916293,0.00753646842330811,CONFIRMED,False
5125,9285265,K03410.01,4,CONFIRMED,0.032854689619280085,0.9667371554064909,0.00040815497422913273,0.14211615841945216,0.8464950830139661,0.011388758566581727,0.07258613281934267,0.9230127654455728,0.004401101735084622,CONFIRMED,True
5126,6025124,K03411.01,3,CANDIDATE,0.9038520720948149,0.0026173380889000816,0.09353058981628506,0.7492443904847109,0.0616370218106777,0.18911858770461143,0.847631096963868,0.024079041260455583,0.1282898617756765,CANDIDATE,True
5127,5780930,K03412.01,5,CONFIRMED,0.0030638004427440972,0.9966314424683481,0.0003047570889078511,0.11938166852010623,0.8628788442683171,0.017739487211576706,0.04536120701633034,0.9479941340319732,0.006644658951696527,CONFIRMED,True
5128,5531953,K01681.03,5,CANDIDATE,0.719562348619882,0.20259244193594564,0.07784520944417239,0.8518186094901496,0.0474783914090876,0.10070299910076269,0.7676555343908885,0.14618733265345182,0.08615713295565978,CANDIDATE,True
5129,4164393,K03413.01,5,FALSE POSITIVE,0.00020919991697235203,4.6788061425355586e-05,0.9997440120216023,0.021464188791516705,0.0030272090996181426,0.9755086021088651,0.007938286780443027,0.0011305775298590965,0.9909311356896979,FALSE POSITIVE,True
5130,6277410,K07774.01,5,CANDIDATE,0.9845625800482742,0.00029715171754275037,0.015140268234183057,0.9360746437157282,0.006777729122003124,0.05714762716226861,0.9669306032000756,0.002653725319164705,0.03041567148075962,CANDIDATE,True
5131,9843517,K03480.01,5,CANDIDATE,0.9918336761561339,0.0012320804726489703,0.006934243371217111,0.9165903621729767,0.034950363807427255,0.048459274019596085,0.9644724710713495,0.013493274412568349,0.022034254516082197,CANDIDATE,True
5132,8812045,K03481.01,2,CANDIDATE,0.7560553047071246,0.2398347688745928,0.004109926418282555,0.7655168242797766,0.19833575527085343,0.03614742044937,0.759495857278998,0.224744218473233,0.015759924247768897,CANDIDATE,True
5133,7288444,K03482.01,2,CONFIRMED,0.08499893976577903,0.9145272644934177,0.0004737957408032313,0.24306744177576514,0.7463574509316429,0.01057510729259209,0.14247839504213763,0.8533746050164087,0.004146999941453726,CONFIRMED,True
5134,3101923,K03483.01,2,CANDIDATE,0.9562321180218738,0.006771407770805412,0.036996474207320766,0.8657677926074396,0.026289464059080576,0.10794274333347977,0.9233359996893523,0.013868882784723655,0.06279511752592405,CANDIDATE,True
5135,10881457,K03484.01,3,CONFIRMED,0.45528730142590723,0.5429471409022707,0.0017655576718221574,0.45522956988423796,0.513857136000828,0.030913294114934008,0.45526630813802743,0.532368957301746,0.012364734560226466,CONFIRMED,True
